anchor_id,node_id,haplotype_count,U,D,C,alpha,beta,gamma,final_score,selected
a55,n55,124,0.0,0.08333333333333333,0.75,0.35,0.35,0.3,0.25416666666666665,False
a56,n56,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a57,n57,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a58,n58,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a59,n59,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a60,n60,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a61,n61,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a62,n62,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a63,n63,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a64,n64,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a65,n65,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a66,n66,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a67,n67,123,0.008064516129032251,0.027553763440860215,0.997983870967742,0.35,0.35,0.3,0.3118615591397849,False
a68,n68,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a69,n69,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a70,n70,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a71,n71,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a72,n72,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a73,n73,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a74,n74,123,0.008064516129032251,0.027553763440860215,0.997983870967742,0.35,0.35,0.3,0.3118615591397849,False
a75,n75,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a76,n76,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a77,n77,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a78,n78,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a79,n79,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a80,n80,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a81,n81,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a82,n82,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a83,n83,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a84,n84,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a85,n85,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a86,n86,124,0.0,0.05555555555555555,0.75,0.35,0.35,0.3,0.2444444444444444,False
a87,n87,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a88,n88,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a89,n89,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a90,n90,123,0.008064516129032251,0.027553763440860215,0.997983870967742,0.35,0.35,0.3,0.3118615591397849,False
a91,n91,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a92,n92,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a93,n93,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a94,n94,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a95,n95,123,0.008064516129032251,0.027553763440860215,0.997983870967742,0.35,0.35,0.3,0.3118615591397849,False
a96,n96,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a97,n97,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a98,n98,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a99,n99,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a100,n100,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a101,n101,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a102,n102,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a103,n103,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a104,n104,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a105,n105,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a106,n106,123,0.008064516129032251,0.027553763440860215,0.997983870967742,0.35,0.35,0.3,0.3118615591397849,False
a107,n107,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a108,n108,123,0.008064516129032251,0.027553763440860215,0.997983870967742,0.35,0.35,0.3,0.3118615591397849,False
a109,n109,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a110,n110,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a111,n111,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a112,n112,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a113,n113,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a114,n114,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a115,n115,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a116,n116,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a117,n117,124,0.0,0.1111111111111111,0.6875,0.35,0.35,0.3,0.24513888888888888,False
a118,n118,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a119,n119,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a120,n120,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a121,n121,124,0.0,0.4164426523297491,0.7165142549757935,0.35,0.35,0.3,0.3607092048081502,False
a122,n122,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a123,n123,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a124,n124,124,0.0,0.08333333333333333,0.6666666666666666,0.35,0.35,0.3,0.22916666666666666,False
a125,n125,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a126,n126,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a127,n127,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a128,n128,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a129,n129,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a130,n130,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a131,n131,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a132,n132,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a133,n133,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a134,n134,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a135,n135,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a136,n136,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a137,n137,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a138,n138,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a139,n139,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a140,n140,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a141,n141,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a142,n142,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a143,n143,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a144,n144,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a145,n145,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a146,n146,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a147,n147,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a148,n148,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a149,n149,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a150,n150,123,0.008064516129032251,0.027553763440860215,0.997983870967742,0.35,0.35,0.3,0.3118615591397849,False
a151,n151,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a152,n152,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a153,n153,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a154,n154,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a155,n155,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a156,n156,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a157,n157,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a158,n158,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a159,n159,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a160,n160,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a161,n161,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a162,n162,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a163,n163,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a164,n164,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a165,n165,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a166,n166,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a167,n167,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a168,n168,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a169,n169,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a170,n170,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a171,n171,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a172,n172,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a173,n173,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a174,n174,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a175,n175,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a176,n176,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a177,n177,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a178,n178,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a179,n179,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a180,n180,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a181,n181,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a182,n182,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a183,n183,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a184,n184,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a185,n185,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a186,n186,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a187,n187,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a188,n188,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a189,n189,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a190,n190,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a191,n191,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a192,n192,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a193,n193,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a194,n194,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a195,n195,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a196,n196,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a197,n197,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a198,n198,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a199,n199,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a200,n200,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a201,n201,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a202,n202,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a203,n203,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a204,n204,123,0.008064516129032251,0.027553763440860215,0.997983870967742,0.35,0.35,0.3,0.3118615591397849,False
a205,n205,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a206,n206,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a207,n207,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a208,n208,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a209,n209,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a210,n210,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a211,n211,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a212,n212,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a213,n213,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a214,n214,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a215,n215,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a216,n216,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a217,n217,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a218,n218,1,0.9919354838709677,0.00022401433691756272,0.752016129032258,0.35,0.35,0.3,0.5728606630824373,False
a219,n219,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a220,n220,124,0.0,0.05555555555555555,0.75,0.35,0.35,0.3,0.2444444444444444,False
a221,n221,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a222,n222,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a223,n223,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a224,n224,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a225,n225,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a226,n226,123,0.008064516129032251,0.027553763440860215,0.997983870967742,0.35,0.35,0.3,0.3118615591397849,False
a227,n227,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a228,n228,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a229,n229,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a230,n230,123,0.008064516129032251,0.027553763440860215,0.997983870967742,0.35,0.35,0.3,0.3118615591397849,False
a231,n231,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a232,n232,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a233,n233,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a234,n234,124,0.0,0.36088709677419356,0.75,0.35,0.35,0.3,0.35131048387096775,False
a235,n235,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a236,n236,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a237,n237,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a238,n238,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a239,n239,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a240,n240,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a241,n241,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a242,n242,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a243,n243,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a244,n244,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a245,n245,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a246,n246,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a247,n247,124,0.0,0.05555555555555555,0.75,0.35,0.35,0.3,0.2444444444444444,False
a248,n248,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a249,n249,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a250,n250,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a251,n251,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a252,n252,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a253,n253,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a254,n254,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a255,n255,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a256,n256,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a257,n257,123,0.008064516129032251,0.027553763440860215,0.997983870967742,0.35,0.35,0.3,0.3118615591397849,False
a258,n258,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a259,n259,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a260,n260,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a261,n261,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a262,n262,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a263,n263,124,0.0,0.05555555555555555,0.75,0.35,0.35,0.3,0.2444444444444444,False
a264,n264,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a265,n265,124,0.0,0.05555555555555555,0.75,0.35,0.35,0.3,0.2444444444444444,False
a266,n266,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a267,n267,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a268,n268,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a269,n269,123,0.008064516129032251,0.027553763440860215,0.997983870967742,0.35,0.35,0.3,0.3118615591397849,False
a270,n270,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a271,n271,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a272,n272,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a273,n273,123,0.008064516129032251,0.027553763440860215,0.997983870967742,0.35,0.35,0.3,0.3118615591397849,False
a274,n274,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a275,n275,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a276,n276,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a277,n277,124,0.0,0.05555555555555555,0.75,0.35,0.35,0.3,0.2444444444444444,False
a278,n278,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a279,n279,124,0.0,0.05555555555555555,0.75,0.35,0.35,0.3,0.2444444444444444,False
a280,n280,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a281,n281,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a282,n282,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a283,n283,123,0.008064516129032251,0.027553763440860215,0.997983870967742,0.35,0.35,0.3,0.3118615591397849,False
a284,n284,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
a285,n285,124,0.0,0.027777777777777776,1.0,0.35,0.35,0.3,0.30972222222222223,False
